IsWon,IsClosed,LeadId,LeadCreateDate,CompanyName,Country,Department,EmailDomain,Industry,JobTitle,IsTraining
FALSE,TRUE,00Q7000000P70OREAZ,1/21/2009 15:39:49,i_SW Corp,,,@iswcorp.com,,Associate/Analyst,TRUE
TRUE,TRUE,00Q7000000PTxgYEAT,2/11/2009 23:50:35,Crown Equipment Corporation,,,@crown.com,,Other,TRUE
FALSE,TRUE,00Q70000016WWkyEAG,5/14/2015 21:53:10,Crown Equipment Corporation,United States,Technical - Development/Engineering,@crown.com,Manufacturing,Developer/Engineer,TRUE
TRUE,TRUE,00Q7000000P6a7SEAR,1/19/2009 16:40:40,agilTech GmbH,Germany,,@agiltech.de,,C-Level/Executive/VP,TRUE
TRUE,TRUE,00Q7000000P56R1EAJ,1/13/2009 10:02:41,Intersys AG,,,@intersys.ch,,Project Manager,TRUE
TRUE,TRUE,00Q7000000P56SuEAJ,1/13/2009 10:06:14,Intersys AG,,,@intersys.ch,,C-Level/Executive/VP,TRUE
TRUE,TRUE,00Q7000000PTXFqEAP,2/10/2009 15:03:22,Orange France Telecom Group,,,@orange-ftgroup.com,,,TRUE
FALSE,TRUE,00Q7000000W2bVwEAJ,6/30/2010 10:35:40,Orange France Telecom Group,,,@orange-ftgroup.com,,,TRUE
FALSE,FALSE,00Q7000000QbNZAEA3,5/18/2009 16:36:44,Capgemini Nederland B.V.,,,@capgemini.es,,Project Manager,FALSE
FALSE,TRUE,00Q7000000SQb7SEAT,11/18/2009 8:31:19,Capgemini Nederland B.V.,,,@capgemini.co.uk,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000Qav7vEAB,5/15/2009 14:01:44,Capgemini Nederland B.V.,,,@capgemini.com,,Independent Contractor,TRUE
FALSE,TRUE,00Q7000000RikSfEAJ,8/28/2009 8:53:48,Capgemini Nederland B.V.,,,@capgemini.com,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000a0MguEAE,3/23/2011 9:44:41,Capgemini Nederland B.V.,,,@capgemini.com,Other,,TRUE
FALSE,TRUE,00Q70000010KQ1MEAW,9/26/2014 18:42:58,The Institute of Electronical and Electronics Engineers Inc.,United States,Business - Operations,@ieee.org,Educational Services,Developer/Engineer,TRUE
TRUE,TRUE,00Q7000000Xl2a4EAB,11/11/2010 20:51:14,The Institute of Electronical and Electronics Engineers Inc.,,,@computer.org,Technology,,TRUE
FALSE,TRUE,00Q7000000P7HxiEAF,1/22/2009 17:23:28,Alliance Healthcare Spain,,,@alliance-healthcare.es,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000PH9OgEAL,1/28/2009 11:38:25,Tribal DDB Hamburg,,,@tribalddb.de,,Project Manager,TRUE
FALSE,FALSE,00Q7000000P7CllEAF,1/22/2009 13:26:21,O2 Telefonica Ireland,,,@o2.com,,C-Level/Executive/VP,FALSE
FALSE,TRUE,00Q7000000PTJ4sEAH,2/9/2009 16:28:18,W4Y,,,@w4y.it,,C-Level/Executive/VP,TRUE
TRUE,TRUE,00Q7000000fHDiKEAW,2/27/2012 13:36:13,Bank Degroof Petercam,,,@degroof.be,,Architect/Developer,TRUE
FALSE,TRUE,00Q7000000PGaO2EAL,1/27/2009 16:17:38,Bank Degroof Petercam,,,@degroof.be,,Project Manager,TRUE
FALSE,TRUE,00Q7000000PHnVCEA1,1/30/2009 17:43:11,Ringler Informatik AG,,,@ringler.ch,,C-Level/Executive/VP,TRUE
FALSE,FALSE,00Q7000000PTZakEAH,2/10/2009 16:41:18,The Freshwater Biological Association,,,@fba.org.uk,,C-Level/Executive/VP,FALSE
FALSE,FALSE,00Q7000000PHGcbEAH,1/28/2009 15:22:42,Human Genetics Unit Medical Research Council,,,@hgu.mrc.ac.uk,,Project Manager,FALSE
FALSE,FALSE,00Q7000000PH8WHEA1,1/28/2009 8:54:14,Routhiau Conseil,,,@routhiau-conseil.fr,,Independent Contractor,FALSE
FALSE,TRUE,00Q7000000PIkIkEAL,2/4/2009 15:10:55,Messe-München GmbH,,,@messe-muenchen.de,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000PGXakEAH,1/27/2009 12:26:10,Raliant,,,@raliant.ro,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000lV88WEAS,12/19/2012 15:43:18,Oxylane Group,FR,,@oxylane.com,Consumer Products,Other,TRUE
FALSE,TRUE,00Q7000000PTnvfEAD,2/11/2009 15:49:30,3C Communications,,,@3cint.com,,C-Level/Executive/VP,TRUE
FALSE,FALSE,00Q7000000P6rWtEAJ,1/20/2009 19:58:32,Stowe School,,,@stowe.co.uk,,C-Level/Executive/VP,FALSE
FALSE,FALSE,00Q7000000PIiLHEA1,2/4/2009 9:32:59,voip experts,,,@voip-expert.com,,Project Manager,FALSE
FALSE,TRUE,00Q7000000PTENJEA5,2/9/2009 10:31:51,european directories,,,@europeandirectories.com,,C-Level/Executive/VP,TRUE
FALSE,FALSE,00Q7000000PHmtHEAT,1/30/2009 17:08:54,Euroheat Distributors (HBS) Ltd,,,@euroheat.co.uk,,C-Level/Executive/VP,FALSE
FALSE,TRUE,00Q7000000PTmQzEAL,2/11/2009 13:53:33,Alyotech Technologies,,,@alyotech.fr,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000P67wFEAR,1/16/2009 7:25:43,Otto Bihler Maschinenfabrik,,,@bihler.de,,Other,TRUE
FALSE,TRUE,00Q7000000P6xpsEAB,1/21/2009 10:00:02,IHK München,,,@muenchen.ihk.de,,Other,TRUE
FALSE,FALSE,00Q7000000P5Ki3EAF,1/14/2009 13:55:30,Insinööritoimisto Comatec Oy,,,@comatec.fi,,Other,FALSE
FALSE,TRUE,00Q7000000PUo0cEAD,2/17/2009 0:32:07,triplesense GmbH,,,@triplesense.de,,Project Manager,TRUE
TRUE,TRUE,00Q7000000Y37fgEAB,12/16/2010 9:31:10,Wolters Kluwer SA,,,@wolterskluwer.pl,,,TRUE
FALSE,TRUE,00Q7000000RYgoJEAT,7/29/2009 13:25:41,NESS Slovensko a.s.,,,@ness.com,,C-Level/Executive/VP,TRUE
TRUE,TRUE,00Q7000000WSCv4EAH,7/30/2010 9:37:24,Ensec Engineering Services GmbH & CoKG,,,@ensec.de,,,TRUE
FALSE,TRUE,00Q7000000PTVc7EAH,2/10/2009 12:54:11,Deutsche Telekom,,,@telekom.de,,Independent Contractor,TRUE
TRUE,TRUE,00Q7000000p6IAgEAM,5/30/2013 8:16:33,Sopra Group,,,@sopragroup.com,Consulting,Architect/Developer,TRUE
TRUE,TRUE,00Q7000000PcnljEAB,2/19/2009 15:29:58,Sopra Group,France,,@sopragroup.com,,,TRUE
TRUE,TRUE,00Q7000000ThdVaEAJ,3/2/2010 8:24:55,Sopra Group,,,@sopragroup.com,,Other,TRUE
FALSE,TRUE,00Q7000000Yc0EQEAZ,1/24/2011 10:40:15,Sopra Group,,,@sopragroup.com,Consulting,,TRUE
FALSE,TRUE,00Q7000000PHnCYEA1,1/30/2009 17:24:10,Dept. of Education - State of Hawaii,,,@k12.hi.us,,Associate/Analyst,TRUE
FALSE,TRUE,00Q7000000PHgmLEAT,1/30/2009 3:02:10,Northrop Grumman Mission Systems,,,@ngc.com,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000XkpcrEAB,11/11/2010 11:04:21,Northrop Grumman Mission Systems,United States,,@liferay.com,Government,,TRUE
FALSE,TRUE,00Q7000000Pd1DfEAJ,2/20/2009 12:07:13,Via Travel,,,@via-travel.ch,,Director/Manager,TRUE
FALSE,TRUE,00Q7000000PeIfNEAV,2/24/2009 20:29:30,SHI International Corp,,,@shi.com,,,TRUE
TRUE,TRUE,00Q7000000PrqyzEAB,3/17/2009 10:41:48,Sogei S.P.A.,,,@sogei.it,,Other,TRUE
TRUE,TRUE,00Q7000000VEBkLEAX,5/12/2010 15:11:31,Sogei S.P.A.,,,@sogei.it,,C-Level/Executive/VP,TRUE
FALSE,FALSE,00Q7000000PIUayEAH,2/3/2009 15:09:22,USP Hospitales,,,@usphospitales.com,,Project Manager,FALSE
TRUE,TRUE,00Q7000000PemVJEAZ,2/26/2009 20:30:35,La Cité Collégiale,,,@lacitec.on.ca,,C-Level/Executive/VP,TRUE
FALSE,FALSE,00Q7000001CGLuCEAX,1/11/2016 16:26:11,INFORMATICA EL CORTE INGLES S.A. (IECISA),Spain,Technical - IT/Support,@ieci.es,Professional Services,Administrator,FALSE
FALSE,TRUE,00Q7000000OEhKbEAL,11/6/2008 16:22:08,NIH/NIMH,,,@mail.nih.gov,,Other,TRUE
FALSE,TRUE,00Q7000000P50evEAB,1/12/2009 19:32:16,General Dynamics,,,@gdc4s.com,,Project Manager,TRUE
FALSE,TRUE,00Q7000000fFlceEAC,2/15/2012 14:31:22,General Dynamics,,,@gdc4s.com,,,TRUE
TRUE,TRUE,00Q7000000W23O1EAJ,6/22/2010 21:59:08,General Dynamics,,,@gd-ais.com,,,TRUE
TRUE,TRUE,00Q7000000ipym6EAA,8/15/2012 17:55:47,General Dynamics,,,@vangent.com,Consulting,,TRUE
FALSE,TRUE,00Q7000000hOouvEAC,6/7/2012 12:27:00,General Dynamics,,,@gdc4s.com,,,TRUE
FALSE,TRUE,00Q70000016XXsUEAW,5/21/2015 16:02:30,General Dynamics,United States,Technical - Development/Engineering,@gdsatcom.com,Government,Project Manager,TRUE
TRUE,TRUE,00Q7000000VDYRvEAP,5/5/2010 15:17:41,Anasoft APR s.r.o,Slovakia,,@anasoft.com,,Project Manager,TRUE
FALSE,TRUE,00Q7000000bGavEEAS,6/10/2011 8:18:40,Anasoft APR s.r.o,,,@anasoft.sk,Other,C-Level/Executive/VP,TRUE
FALSE,FALSE,00Q7000000PHqwLEAT,1/30/2009 20:21:46,Universidad de Cádiz,,,@uca.es,,Project Manager,FALSE
FALSE,TRUE,00Q7000000OommsEAB,12/22/2008 18:25:06,Blue Cross and Blue Shield Association [BCBSA],,,@bcbsa.com,,,TRUE
FALSE,FALSE,00Q7000000Qywn8EAB,6/19/2009 13:09:29,Sage,,,@sage.com,,Other,FALSE
TRUE,TRUE,00Q7000000PHfPAEA1,1/29/2009 23:12:29,Ivie & Associates Inc.,,,@ivieinc.com,,,TRUE
FALSE,TRUE,00Q7000000QZHoMEAX,5/8/2009 17:16:11,Visiant,,,@visiant.it,,Project Manager,TRUE
FALSE,TRUE,00Q7000000PoweFEAR,3/5/2009 10:41:57,Sapienza consulting,,,@sapienzaconsulting.com,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000QXvdeEAD,5/5/2009 15:23:52,Sapienza consulting,,,@sapienzaconsulting.com,,Project Manager,TRUE
FALSE,TRUE,00Q7000000PpBZJEA3,3/6/2009 12:08:17,Meridian VAT Processing,,,@meridianp2p.com,,Other,TRUE
TRUE,TRUE,00Q7000000P4QxKEAV,1/9/2009 11:01:39,EMPIK,Poland,,@empik.com,,,TRUE
FALSE,TRUE,00Q7000000PoygUEAR,3/5/2009 15:08:35,Municipality of The Hague,,,@ocw.denhaag.nl,,Project Manager,TRUE
FALSE,TRUE,00Q7000000PpK2CEAV,3/7/2009 7:04:09,TRIBAX GmbH,,,@tribax.com,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000OojGhEAJ,12/22/2008 15:21:39,Vertical Technologies,,,@vertical-tech.com,,,TRUE
FALSE,FALSE,00Q7000000PpACQEA3,3/6/2009 6:29:13,Saab AB,,,@saabgroup.com,,Other,FALSE
FALSE,FALSE,00Q7000000PqMXwEAN,3/11/2009 2:48:00,China Development Corp,,,@chinacdc.com,,Project Manager,FALSE
FALSE,TRUE,00Q7000000ParjkEAB,2/18/2009 17:41:56,Ohio Department of Mental Health,,,@mh.state.oh.us,,Project Manager,TRUE
FALSE,TRUE,00Q7000000PFyDHEA1,1/23/2009 20:22:23,Arbitron,,,@arbitron.com,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000loMXyEAM,12/31/2012 9:42:49,Arbitron,,,@arbitron.com,,,TRUE
FALSE,TRUE,00Q7000000PpEj8EAF,3/6/2009 17:05:05,United States District Court,,,@cacd.uscourts.gov,,C-Level/Executive/VP,TRUE
TRUE,TRUE,00Q7000000P68AhEAJ,1/16/2009 8:58:44,ARAG IT GmbH,,,@arag.de,,,TRUE
TRUE,TRUE,00Q7000000PrBw9EAF,3/13/2009 16:00:15,Net Effect Holding BV,Netherlands,,@neteffect.nl,,,TRUE
FALSE,TRUE,00Q7000000PofkOEAR,3/4/2009 17:25:49,Gale - Cengage Learning,,,@cengage.com,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000PrHbIEAV,3/13/2009 20:37:23,Sun Microsystems,,,@sun.com,,Project Manager,TRUE
FALSE,TRUE,00Q7000000RiW7TEAV,8/25/2009 8:56:03,Sun Microsystems,,,@sun.com,,Other,TRUE
FALSE,TRUE,00Q7000000SPJU1EAP,11/3/2009 17:32:15,Convergys,,,@convergys.com,,Other,TRUE
TRUE,TRUE,00Q7000000mzZ9sEAE,3/7/2013 15:16:41,Bull SAS,,,@bull.net,,Architect/Developer,TRUE
FALSE,TRUE,00Q7000000PTXW7EAP,2/10/2009 15:22:27,Capella University Inc.,,,@capella.edu,,Project Manager,TRUE
TRUE,TRUE,00Q7000000PemeCEAR,2/26/2009 20:33:35,Genworth Financial Inc.,,,@genworth.com,,Project Manager,TRUE
TRUE,TRUE,00Q7000000RiQRrEAN,8/24/2009 8:05:26,Nationwide Mutual Insurance Company,,,@nationwide.com,,,TRUE
FALSE,FALSE,00Q7000000PrzftEAB,3/17/2009 20:37:02,BRITAIR,,,@britair.fr,,Project Manager,FALSE
FALSE,TRUE,00Q7000000Prqn2EAB,3/17/2009 10:00:35,SOGETEL SRL,,,@sogetel.it,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000TBfmxEAD,12/2/2009 22:38:22,Ritchie Bros. Auctioneers Incorporated,,,@rbauction.com,,C-Level/Executive/VP,TRUE
TRUE,TRUE,00Q7000000PoolpEAB,3/4/2009 22:03:02,Ritchie Bros. Auctioneers Incorporated,,,@rbauction.com,,,TRUE
TRUE,TRUE,00Q7000000PtwEVEAZ,3/24/2009 15:01:42,Swisher International Inc.,,,@swisher.com,,,TRUE
FALSE,TRUE,00Q70000012ukhtEAA,1/13/2015 19:07:22,Swisher International Inc.,United States,Technical - IT/Support,@swisher.com,Other,Developer/Engineer,TRUE
FALSE,TRUE,00Q7000000Puf49EAB,3/27/2009 13:30:42,TRICODE,,,@tricode.nl,,,TRUE
FALSE,TRUE,00Q7000000PHl0lEAD,1/30/2009 15:29:29,Frontier Airlines,,,@flyfrontier.com,,Project Manager,TRUE
FALSE,TRUE,00Q7000000PufyYEAR,3/27/2009 14:12:33,Eurecna S.p.A.,ITALIA,,@eurecna.it,,,TRUE
TRUE,TRUE,00Q7000000PclfHEAR,2/19/2009 14:47:54,Online Business Systems,,,@obsglobal.com,,C-Level/Executive/VP,TRUE
TRUE,TRUE,00Q7000000R0MAVEA3,6/24/2009 10:39:13,EDF Energy PLC,,,@edf.fr,,Project Manager,TRUE
TRUE,TRUE,00Q7000000bXe0uEAC,7/6/2011 8:22:30,EDF Energy PLC,,,@edf.fr,Other,,TRUE
TRUE,TRUE,00Q7000000PuTK7EAN,3/26/2009 15:31:42,EDF Energy PLC,,,@edfenergy.com,,,TRUE
FALSE,TRUE,00Q7000000pHMS1EAO,6/5/2013 22:21:46,Scoop & Spoon GmbH,Austria,,@scoopandspoon.com,Media / Marketing,Developer/Engineer,TRUE
TRUE,TRUE,00Q7000000P48g6EAB,1/8/2009 15:32:59,Scoop & Spoon GmbH,Austria,,@evolaris.net,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000P6mCSEAZ,1/20/2009 12:41:25,inubit AG,,,@inubit.com,,Project Manager,TRUE
FALSE,TRUE,00Q7000000P44SYEAZ,1/8/2009 13:19:57,Maple Bank GmbH,Germany,,@maplebank.com,,Project Manager,TRUE
FALSE,TRUE,00Q7000000Ps5e4EAB,3/18/2009 12:28:14,AgroNET ISP,,,@mail.ru,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000PegJYEAZ,2/26/2009 12:55:33,Bluevibe,,,@bluevibe.net,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000PTVRZEA5,2/10/2009 11:43:11,RWS-Automation,Germany,,@rws-automation.de,,,TRUE
FALSE,TRUE,00Q7000000P4tiWEAR,1/12/2009 10:32:36,Alatus Sp z.o.o.,Poland,,@alatus.com.pl,,,TRUE
FALSE,TRUE,00Q7000000PruEUEAZ,3/17/2009 15:53:54,reinform AG,,,@reinform.de,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000P70T8EAJ,1/21/2009 15:43:44,DNSint,,,@dnsint.com,,,TRUE
FALSE,TRUE,00Q7000000PU14oEAD,2/12/2009 10:52:21,SingularLogic S.A.,Greece,,@singularlogic.eu,,,TRUE
FALSE,TRUE,00Q7000000R0uxKEAR,6/26/2009 12:34:38,SingularLogic S.A.,,,@ote.gr,,Other,TRUE
TRUE,TRUE,00Q7000000P7DN9EAN,1/22/2009 13:48:10,IFM Electronic,Germany,,@ifm.com,,C-Level/Executive/VP,TRUE
TRUE,TRUE,00Q7000000P696SEAR,1/16/2009 11:41:55,I-D Media,Germany,,@idmedia.com,,Project Manager,TRUE
TRUE,TRUE,00Q7000000PIqTLEA1,2/4/2009 18:04:10,Blazent,,,@blazent.com,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000P69wEEAR,1/16/2009 14:14:12,VIALTIS,France,,@vialtis.com,,,TRUE
FALSE,TRUE,00Q7000000PvoAiEAJ,3/30/2009 20:27:30,Openwave Systems Inc.,,,@openwave.com,,Project Manager,TRUE
TRUE,TRUE,00Q7000000P6WWdEAN,1/19/2009 12:22:55,Bedag,Switzerland,,@bedag.ch,,,TRUE
FALSE,TRUE,00Q7000000TepwQEAR,1/21/2010 5:40:54,Bedag,,,@bedag.ch,Unknown,,TRUE
FALSE,TRUE,00Q7000000PsVrbEAF,3/19/2009 15:15:03,PRO DV Software AG,,,@prodv.de,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000TDMpaEAH,12/21/2009 19:53:15,eTouch Systems Corporation,,,@etouch.net,,Project Manager,TRUE
FALSE,TRUE,00Q7000000PGJlOEAX,1/26/2009 10:41:49,International Labour Organization,Switzerland,,@ilo.org,,Associate/Analyst,TRUE
TRUE,TRUE,00Q7000000RjwG6EAJ,9/14/2009 9:50:15,Dunnes Stores,,,@dunnes-stores.ie,,C-Level/Executive/VP,TRUE
TRUE,TRUE,00Q7000000PteDFEAZ,3/23/2009 16:20:19,Dunnes Stores,,,@dunnes-stores.ie,,Associate/Analyst,TRUE
FALSE,TRUE,00Q7000000PtPCmEAN,3/21/2009 2:30:21,LIME,,,@time4lime.com,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000SPuFgEAL,11/12/2009 1:32:00,Pacific Northwest National Laboratory,,,@pnl.gov,,C-Level/Executive/VP,TRUE
TRUE,TRUE,00Q7000000PnXLLEA3,2/28/2009 0:07:43,Pacific Northwest National Laboratory,,,@pnl.gov,,C-Level/Executive/VP,TRUE
TRUE,TRUE,00Q7000000PePy2EAF,2/24/2009 23:36:00,NC4,,,@nc4.us,,Project Manager,TRUE
TRUE,TRUE,00Q7000000Q9SZEEA3,4/2/2009 14:01:29,DELVAG Luftfahrtversicherungs AG,,,@albatros.de,,,TRUE
TRUE,TRUE,00Q7000000Pnw7UEAR,3/2/2009 17:50:04,University of Texas TACC,,,@tacc.utexas.edu,,Project Manager,TRUE
TRUE,TRUE,00Q7000000Y2nRzEAJ,12/14/2010 11:02:28,THALES Group,,,@thalesgroup.com,,,TRUE
FALSE,TRUE,00Q7000000PIdApEAL,2/3/2009 20:54:01,Corporation Service Company Inc (CSC),,,@csc.com,,C-Level/Executive/VP,TRUE
TRUE,TRUE,00Q7000000Tf4d7EAB,1/25/2010 14:51:42,Corporation Service Company Inc (CSC),,,@csc.com,,,TRUE
TRUE,TRUE,00Q7000000VEJOUEA5,5/13/2010 19:39:23,Corporation Service Company Inc (CSC),,,@csc.com,,,TRUE
FALSE,TRUE,00Q70000012JkJjEAK,12/11/2014 18:08:28,Corporation Service Company Inc (CSC),,Business - Operations,@csc.com,Other,Director/Manager,TRUE
FALSE,FALSE,00Q7000000XkJmpEAF,11/8/2010 10:55:41,Bayerische Motoren Werke AG,Germany,,@t-systems.com,Consulting,Independent Contractor,FALSE
FALSE,TRUE,00Q7000000PGSBSEA5,1/26/2009 20:27:02,Tecnocom Telecomunicaciones y Energía S.A.,,,@tecnocom.es,,Project Manager,TRUE
FALSE,FALSE,00Q7000000PrQ8UEAV,3/14/2009 12:52:12,China DC,,,@chinacdc.com,,,FALSE
TRUE,TRUE,00Q7000000Jbac4EAB,1/4/2008 1:20:54,Advantage Integrated Solutions,,,@advantagequickbase.com,,,TRUE
FALSE,FALSE,00Q7000000Q9eaxEAB,4/2/2009 21:55:36,Advantage Integrated Solutions,,,@advantagequickbase.com,,C-Level/Executive/VP,FALSE
FALSE,FALSE,00Q7000000PHao5EAD,1/29/2009 17:55:53,University of Oviedo,,,@innova.uniovi.es,,Project Manager,FALSE
FALSE,FALSE,00Q7000000QAznlEAD,4/9/2009 9:50:19,Wockhardt UK Ltd.,,,@wockhardt.co.uk,,Project Manager,FALSE
FALSE,TRUE,00Q7000000PuPhhEAF,3/26/2009 10:57:02,IFS Italia,,,@ifs-italia.it,,Other,TRUE
FALSE,TRUE,00Q7000000SNlJeEAL,10/13/2009 8:01:34,Namics AG,,,@namics.com,,Project Manager,TRUE
FALSE,TRUE,00Q7000000Q9Hh5EAF,4/1/2009 15:54:46,E-mission Bt.,,,@ccmail.hu,,Project Manager,TRUE
FALSE,TRUE,00Q7000000Q9z0IEAR,4/5/2009 10:10:54,TierOne Consulting,,,@tierone.pt,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000Q9uT1EAJ,4/4/2009 9:01:32,Prometil,,,@prometil.com,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000QA6pPEAT,4/6/2009 14:00:16,National Instruments,,,@ni.com,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000PucCKEAZ,3/27/2009 4:23:24,EfiCode,,,@eficode.fi,,Project Manager,TRUE
FALSE,TRUE,00Q7000000QB0SREA1,4/9/2009 12:19:54,SAS B&B Hôtels,,,@hotelbb.com,,Project Manager,TRUE
FALSE,TRUE,00Q7000000Q9zG7EAJ,4/5/2009 12:54:55,VA-COPY multimedia,,,@va-copy.com,,Director/Manager,TRUE
TRUE,TRUE,00Q7000000QB0gJEAT,4/9/2009 12:51:42,Institut Straumann AG,,,@straumann.com,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000Q9ixcEAB,4/3/2009 10:38:59,IT-Schule Stuttgart,,,@its-stuttgart.de,,Other,TRUE
FALSE,TRUE,00Q7000000QAsaUEAT,4/8/2009 17:33:40,Kongsberg Automotive,,,@ka-group.com,,Other,TRUE
FALSE,TRUE,00Q7000000PvkzXEAR,3/30/2009 16:51:27,Alteca,,,@alteca.fr,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000PuS5MEAV,3/26/2009 14:16:25,Mines ParisTech,,,@mines-paristech.fr,,Project Manager,TRUE
FALSE,FALSE,00Q7000000Q8bPHEAZ,3/31/2009 7:41:53,SYLIS France (Groupe OPEN),,,@sylis.com,,Independent Contractor,FALSE
FALSE,TRUE,00Q7000000QAo5MEAT,4/8/2009 11:14:32,Links MT spa,,,@linksmt.it,,Project Manager,TRUE
FALSE,TRUE,00Q7000000QA5wKEAT,4/6/2009 13:08:16,SOLUCOM,,,@solucom.fr,,Independent Contractor,TRUE
FALSE,TRUE,00Q7000000ROwsKEAT,7/23/2009 16:29:15,SOLUCOM,,,@solucom.fr,,Project Manager,TRUE
FALSE,TRUE,00Q7000000PrlfBEAR,3/17/2009 11:13:24,CAMPUS Live,,,@campuslive.eu,,Other,TRUE
FALSE,TRUE,00Q7000000WSKhZEAX,7/31/2010 15:22:22,HNB -  Hrvatska Narodna Banka,Croatia,,@hnb.hr,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000PudRUEAZ,3/27/2009 9:45:25,JCommerce SA,,,@jcommerce.pl,,Project Manager,TRUE
FALSE,TRUE,00Q7000000QCDTwEAP,4/15/2009 14:32:56,Deutsche Bank AG,,,@db.com,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000Y2Zb9EAF,12/13/2010 16:34:54,Deutsche Bank AG,,,@db.com,,,TRUE
FALSE,TRUE,00Q7000000UPMoEEAX,3/18/2010 16:02:15,Deutsche Bank AG,,,@db.com,,C-Level/Executive/VP,TRUE
FALSE,FALSE,00Q7000001B8q7HEAR,11/21/2015 17:04:42,Deutsche Bank AG,United States,Technical - Development/Engineering,@db.com,Financial Services,Director/Manager,FALSE
FALSE,TRUE,00Q7000000PtULGEA3,3/22/2009 10:42:29,Banca del Fucino S.p.A.,,,@bancafucino.net,,Other,TRUE
FALSE,TRUE,00Q7000000gtWNbEAM,5/17/2012 14:29:20,Acclaris Inc.,,,@acclaris.com,,,TRUE
FALSE,TRUE,00Q7000000bqVUbEAM,7/12/2011 18:40:49,Acclaris Inc.,,,@acclaris.com,,,TRUE
TRUE,TRUE,00Q7000000Ps0c8EAB,3/17/2009 21:41:03,Acclaris Inc.,,,@acclaris.com,,,TRUE
FALSE,TRUE,00Q7000000QCBUHEA5,4/15/2009 12:08:37,KIT - Karlsruhe,,,@shisou.de,,Other,TRUE
FALSE,TRUE,00Q7000000QBa8TEAT,4/12/2009 14:19:02,stm trade ky,,,@samda.org,,Other,TRUE
FALSE,TRUE,00Q7000000PslQhEAJ,3/20/2009 8:00:07,SWS a.s.,,,@sws.cz,,Other,TRUE
FALSE,TRUE,00Q7000000QCBM8EAP,4/15/2009 11:47:03,Teknom,,,@mrdproject.com,,C-Level/Executive/VP,TRUE
FALSE,FALSE,00Q7000000PuEIlEAN,3/25/2009 15:35:22,Université Lumière Lyon 2,,,@univ-lyon2.fr,,C-Level/Executive/VP,FALSE
FALSE,TRUE,00Q7000000PrTZ0EAN,3/15/2009 8:18:00,TEchnologie und Unternehmensberatung Sev,,,@sevis.info,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000PIC22EAH,2/2/2009 18:42:25,Sapient UK,,,@sapient.com,,Project Manager,TRUE
TRUE,TRUE,00Q7000000QHa4DEAT,4/20/2009 16:39:12,In-Q-Tel,,,@iqt.org,,,TRUE
FALSE,TRUE,00Q7000000QIkLJEA1,4/23/2009 20:02:48,Booz Allen Hamilton,,,@bah.com,,,TRUE
FALSE,TRUE,00Q7000000fEZoUEAW,2/6/2012 22:34:38,Booz Allen Hamilton,,,@bah.com,,,TRUE
FALSE,TRUE,00Q7000000rDNDLEA4,8/21/2013 16:53:42,Booz Allen Hamilton,,,@bah.com,,Contractor/Consultant,TRUE
FALSE,TRUE,00Q70000016QBokEAG,4/30/2015 13:36:22,Booz Allen Hamilton,United States,Technical - IT/Support,@bah.com,Technology,Independent Contractor,TRUE
FALSE,TRUE,00Q7000000mztA2EAI,3/8/2013 17:31:15,Booz Allen Hamilton,,,@bah.com,Government,Other,TRUE
FALSE,TRUE,00Q7000000tExpQEAS,11/14/2013 18:48:35,Booz Allen Hamilton,,,@bah.com,,Project Manager,TRUE
TRUE,TRUE,00Q7000000OS9OfEAL,11/11/2008 1:33:58,Wf.com.mx S de RL de CV,,,@wf.com.mx,,C-Level/Executive/VP,TRUE
FALSE,TRUE,00Q7000000QGyjtEAD,4/16/2009 14:32:54,CSC,ITALY,,@csc.com,,Other,TRUE
